id,subject,number,answer,student_id
94943,상황,19,2,863
94944,상황,20,3,863
94945,상황,21,3,863
94946,상황,22,1,863
94947,상황,23,5,863
94948,상황,24,5,863
94949,상황,25,5,863
94950,상황,26,4,863
94951,상황,27,2,863
94952,상황,28,4,863
94953,상황,29,2,863
94954,상황,30,3,863
94955,상황,31,1,863
94956,상황,32,3,863
94957,상황,33,4,863
94958,상황,34,1,863
94959,상황,35,1,863
94960,상황,36,2,863
94961,상황,37,3,863
94962,상황,38,2,863
94963,상황,39,1,863
94964,상황,40,1,863
94965,헌법,1,4,864
94966,헌법,2,3,864
94967,헌법,3,2,864
94968,헌법,4,4,864
94969,헌법,5,4,864
94970,헌법,6,1,864
94971,헌법,7,1,864
94972,헌법,8,1,864
94973,헌법,9,2,864
94974,헌법,10,3,864
94975,헌법,11,2,864
94976,헌법,12,2,864
94977,헌법,13,3,864
94978,헌법,14,1,864
94979,헌법,15,3,864
94980,헌법,16,3,864
94981,헌법,17,4,864
94982,헌법,18,1,864
94983,헌법,19,4,864
94984,헌법,20,2,864
94985,헌법,21,3,864
94986,헌법,22,3,864
94987,헌법,23,2,864
94988,헌법,24,1,864
94989,헌법,25,1,864
94990,언어,1,5,864
94991,언어,2,1,864
94992,언어,3,5,864
94993,언어,4,4,864
94994,언어,5,1,864
94995,언어,6,4,864
94996,언어,7,3,864
94997,언어,8,5,864
94998,언어,9,1,864
94999,언어,10,2,864
95000,언어,11,4,864
95001,언어,12,5,864
95002,언어,13,2,864
95003,언어,14,5,864
95004,언어,15,2,864
95005,언어,16,2,864
95006,언어,17,4,864
95007,언어,18,5,864
95008,언어,19,4,864
95009,언어,20,3,864
95010,언어,21,4,864
95011,언어,22,3,864
95012,언어,23,4,864
95013,언어,24,2,864
95014,언어,25,2,864
95015,언어,26,1,864
95016,언어,27,3,864
95017,언어,28,2,864
95018,언어,29,2,864
95019,언어,30,2,864
95020,언어,31,4,864
95021,언어,32,3,864
95022,언어,33,3,864
95023,언어,34,5,864
95024,언어,35,1,864
95025,언어,36,3,864
95026,언어,37,5,864
95027,언어,38,5,864
95028,언어,39,5,864
95029,언어,40,1,864
95030,자료,1,2,864
95031,자료,2,3,864
95032,자료,3,5,864
95033,자료,4,1,864
95034,자료,5,1,864
95035,자료,6,4,864
95036,자료,7,5,864
95037,자료,8,5,864
95038,자료,9,1,864
95039,자료,10,2,864
95040,자료,11,4,864
95041,자료,12,2,864
95042,자료,13,5,864
95043,자료,14,2,864
95044,자료,15,4,864
95045,자료,16,4,864
95046,자료,17,3,864
95047,자료,18,5,864
95048,자료,19,2,864
95049,자료,20,4,864
95050,자료,21,1,864
95051,자료,22,3,864
95052,자료,23,1,864
95053,자료,24,3,864
95054,자료,25,5,864
95055,자료,26,3,864
95056,자료,27,4,864
95057,자료,28,5,864
95058,자료,29,2,864
95059,자료,30,5,864
95060,자료,31,4,864
95061,자료,32,4,864
95062,자료,33,1,864
95063,자료,34,1,864
95064,자료,35,3,864
95065,자료,36,5,864
95066,자료,37,4,864
95067,자료,38,5,864
95068,자료,39,3,864
95069,자료,40,3,864
95070,상황,1,1,864
95071,상황,2,5,864
95072,상황,3,5,864
95073,상황,4,5,864
95074,상황,5,3,864
95075,상황,6,4,864
95076,상황,7,2,864
95077,상황,8,4,864
95078,상황,9,4,864
95079,상황,10,4,864
95080,상황,11,3,864
95081,상황,12,4,864
95082,상황,13,5,864
95083,상황,14,3,864
95084,상황,15,2,864
95085,상황,16,3,864
95086,상황,17,1,864
95087,상황,18,4,864
95088,상황,19,2,864
95089,상황,20,3,864
95090,상황,21,4,864
95091,상황,22,1,864
95092,상황,23,5,864
95093,상황,24,5,864
95094,상황,25,1,864
95095,상황,26,4,864
95096,상황,27,2,864
95097,상황,28,4,864
95098,상황,29,2,864
95099,상황,30,3,864
95100,상황,31,2,864
95101,상황,32,3,864
95102,상황,33,4,864
95103,상황,34,3,864
95104,상황,35,1,864
95105,상황,36,2,864
95106,상황,37,5,864
95107,상황,38,2,864
95108,상황,39,5,864
95109,상황,40,2,864
95110,헌법,1,4,865
95111,헌법,2,3,865
95112,헌법,3,2,865
95113,헌법,4,2,865
95114,헌법,5,4,865
95115,헌법,6,2,865
95116,헌법,7,4,865
95117,헌법,8,1,865
95118,헌법,9,1,865
95119,헌법,10,3,865
95120,헌법,11,2,865
95121,헌법,12,2,865
95122,헌법,13,3,865
95123,헌법,14,1,865
95124,헌법,15,3,865
95125,헌법,16,3,865
95126,헌법,17,4,865
95127,헌법,18,2,865
95128,헌법,19,1,865
95129,헌법,20,2,865
95130,헌법,21,3,865
95131,헌법,22,3,865
95132,헌법,23,2,865
95133,헌법,24,1,865
95134,헌법,25,1,865
95135,언어,1,5,865
95136,언어,2,1,865
95137,언어,3,5,865
95138,언어,4,4,865
95139,언어,5,1,865
95140,언어,6,4,865
95141,언어,7,3,865
95142,언어,8,5,865
95143,언어,9,1,865
95144,언어,10,2,865
95145,언어,11,4,865
95146,언어,12,5,865
95147,언어,13,2,865
95148,언어,14,5,865
95149,언어,15,2,865
95150,언어,16,5,865
95151,언어,17,4,865
95152,언어,18,3,865
95153,언어,19,4,865
95154,언어,20,3,865
95155,언어,21,4,865
95156,언어,22,3,865
95157,언어,23,4,865
95158,언어,24,2,865
95159,언어,25,2,865
95160,언어,26,1,865
95161,언어,27,3,865
95162,언어,28,2,865
95163,언어,29,2,865
95164,언어,30,2,865
95165,언어,31,4,865
95166,언어,32,1,865
95167,언어,33,2,865
95168,언어,34,4,865
95169,언어,35,1,865
95170,언어,36,3,865
95171,언어,37,5,865
95172,언어,38,1,865
95173,언어,39,5,865
95174,언어,40,1,865
95175,자료,1,2,865
95176,자료,2,3,865
95177,자료,3,3,865
95178,자료,4,2,865
95179,자료,5,1,865
95180,자료,6,4,865
95181,자료,7,2,865
95182,자료,8,5,865
95183,자료,9,1,865
95184,자료,10,2,865
95185,자료,11,4,865
95186,자료,12,2,865
95187,자료,13,5,865
95188,자료,14,2,865
95189,자료,15,5,865
95190,자료,16,2,865
95191,자료,17,3,865
95192,자료,18,3,865
95193,자료,19,2,865
95194,자료,20,4,865
95195,자료,21,1,865
95196,자료,22,3,865
95197,자료,23,1,865
95198,자료,24,2,865
95199,자료,25,5,865
95200,자료,26,3,865
95201,자료,27,4,865
95202,자료,28,2,865
95203,자료,29,4,865
95204,자료,30,5,865
95205,자료,31,2,865
95206,자료,32,4,865
95207,자료,33,2,865
95208,자료,34,2,865
95209,자료,35,3,865
95210,자료,36,4,865
95211,자료,37,4,865
95212,자료,38,2,865
95213,자료,39,2,865
95214,자료,40,2,865
95215,상황,1,1,865
95216,상황,2,5,865
95217,상황,3,5,865
95218,상황,4,5,865
95219,상황,5,3,865
95220,상황,6,4,865
95221,상황,7,2,865
95222,상황,8,4,865
95223,상황,9,4,865
95224,상황,10,1,865
95225,상황,11,3,865
95226,상황,12,3,865
95227,상황,13,5,865
95228,상황,14,3,865
95229,상황,15,2,865
95230,상황,16,3,865
95231,상황,17,1,865
95232,상황,18,4,865
95233,상황,19,2,865
95234,상황,20,3,865
95235,상황,21,3,865
95236,상황,22,1,865
95237,상황,23,5,865
95238,상황,24,5,865
95239,상황,25,5,865
95240,상황,26,4,865
95241,상황,27,2,865
95242,상황,28,4,865
95243,상황,29,2,865
95244,상황,30,3,865
95245,상황,31,5,865
95246,상황,32,3,865
95247,상황,33,4,865
95248,상황,34,3,865
95249,상황,35,3,865
95250,상황,36,3,865
95251,상황,37,5,865
95252,상황,38,2,865
95253,상황,39,5,865
95254,상황,40,2,865
95255,헌법,1,4,866
95256,헌법,2,3,866
95257,헌법,3,2,866
95258,헌법,4,4,866
95259,헌법,5,4,866
95260,헌법,6,2,866
95261,헌법,7,1,866
95262,헌법,8,1,866
95263,헌법,9,2,866
95264,헌법,10,3,866
95265,헌법,11,2,866
95266,헌법,12,2,866
95267,헌법,13,3,866
95268,헌법,14,1,866
95269,헌법,15,3,866
95270,헌법,16,2,866
95271,헌법,17,4,866
95272,헌법,18,4,866
95273,헌법,19,4,866
95274,헌법,20,2,866
95275,헌법,21,3,866
95276,헌법,22,3,866
95277,헌법,23,4,866
95278,헌법,24,2,866
95279,헌법,25,1,866
95280,언어,1,5,866
95281,언어,2,1,866
95282,언어,3,5,866
95283,언어,4,4,866
95284,언어,5,1,866
95285,언어,6,4,866
95286,언어,7,1,866
95287,언어,8,5,866
95288,언어,9,1,866
95289,언어,10,2,866
95290,언어,11,4,866
95291,언어,12,5,866
95292,언어,13,2,866
95293,언어,14,5,866
95294,언어,15,2,866
95295,언어,16,5,866
95296,언어,17,4,866
95297,언어,18,3,866
95298,언어,19,4,866
95299,언어,20,3,866
95300,언어,21,4,866
95301,언어,22,3,866
95302,언어,23,4,866
95303,언어,24,2,866
95304,언어,25,2,866
95305,언어,26,1,866
95306,언어,27,3,866
95307,언어,28,2,866
95308,언어,29,2,866
95309,언어,30,2,866
95310,언어,31,4,866
95311,언어,32,3,866
95312,언어,33,3,866
95313,언어,34,3,866
95314,언어,35,3,866
95315,언어,36,3,866
95316,언어,37,3,866
95317,언어,38,3,866
95318,언어,39,3,866
95319,언어,40,3,866
95320,자료,1,2,866
95321,자료,2,3,866
95322,자료,3,3,866
95323,자료,4,1,866
95324,자료,5,1,866
95325,자료,6,4,866
95326,자료,7,2,866
95327,자료,8,5,866
95328,자료,9,1,866
95329,자료,10,2,866
95330,자료,11,4,866
95331,자료,12,2,866
95332,자료,13,5,866
95333,자료,14,2,866
95334,자료,15,4,866
95335,자료,16,2,866
95336,자료,17,2,866
95337,자료,18,5,866
95338,자료,19,2,866
95339,자료,20,4,866
95340,자료,21,1,866
95341,자료,22,3,866
95342,자료,23,1,866
95343,자료,24,3,866
95344,자료,25,4,866
95345,자료,26,3,866
95346,자료,27,4,866
95347,자료,28,5,866
95348,자료,29,2,866
95349,자료,30,3,866
95350,자료,31,3,866
95351,자료,32,3,866
95352,자료,33,3,866
95353,자료,34,3,866
95354,자료,35,3,866
95355,자료,36,3,866
95356,자료,37,3,866
95357,자료,38,3,866
95358,자료,39,3,866
95359,자료,40,3,866
95360,상황,1,1,866
95361,상황,2,5,866
95362,상황,3,5,866
95363,상황,4,5,866
95364,상황,5,2,866
95365,상황,6,4,866
95366,상황,7,2,866
95367,상황,8,4,866
95368,상황,9,4,866
95369,상황,10,5,866
95370,상황,11,3,866
95371,상황,12,2,866
95372,상황,13,5,866
95373,상황,14,3,866
95374,상황,15,1,866
95375,상황,16,3,866
95376,상황,17,1,866
95377,상황,18,4,866
95378,상황,19,2,866
95379,상황,20,3,866
95380,상황,21,3,866
95381,상황,22,1,866
95382,상황,23,5,866
95383,상황,24,5,866
95384,상황,25,1,866
95385,상황,26,4,866
95386,상황,27,2,866
95387,상황,28,4,866
95388,상황,29,2,866
95389,상황,30,3,866
95390,상황,31,3,866
95391,상황,32,3,866
95392,상황,33,3,866
95393,상황,34,3,866
95394,상황,35,3,866
95395,상황,36,3,866
95396,상황,37,3,866
95397,상황,38,3,866
95398,상황,39,3,866
95399,상황,40,3,866
95400,헌법,1,4,867
95401,헌법,2,3,867
95402,헌법,3,2,867
95403,헌법,4,2,867
95404,헌법,5,4,867
95405,헌법,6,4,867
95406,헌법,7,1,867
95407,헌법,8,4,867
95408,헌법,9,2,867
95409,헌법,10,1,867
95410,헌법,11,2,867
95411,헌법,12,2,867
95412,헌법,13,3,867
95413,헌법,14,1,867
95414,헌법,15,3,867
95415,헌법,16,3,867
95416,헌법,17,4,867
95417,헌법,18,4,867
95418,헌법,19,4,867
95419,헌법,20,2,867
95420,헌법,21,3,867
95421,헌법,22,3,867
95422,헌법,23,2,867
95423,헌법,24,1,867
95424,헌법,25,1,867
95425,언어,1,5,867
95426,언어,2,1,867
95427,언어,3,5,867
95428,언어,4,4,867
95429,언어,5,1,867
95430,언어,6,4,867
95431,언어,7,3,867
95432,언어,8,5,867
95433,언어,9,1,867
95434,언어,10,2,867
95435,언어,11,4,867
95436,언어,12,5,867
95437,언어,13,3,867
95438,언어,14,5,867
95439,언어,15,2,867
95440,언어,16,3,867
95441,언어,17,3,867
95442,언어,18,5,867
95443,언어,19,4,867
95444,언어,20,3,867
95445,언어,21,4,867
95446,언어,22,3,867
95447,언어,23,4,867
95448,언어,24,4,867
95449,언어,25,2,867
95450,언어,26,1,867
95451,언어,27,3,867
95452,언어,28,4,867
95453,언어,29,2,867
95454,언어,30,2,867
95455,언어,31,4,867
95456,언어,32,4,867
95457,언어,33,3,867
95458,언어,34,3,867
95459,언어,35,1,867
95460,언어,36,3,867
95461,언어,37,5,867
95462,언어,38,1,867
95463,언어,39,3,867
95464,언어,40,1,867
95465,자료,1,2,867
95466,자료,2,3,867
95467,자료,3,3,867
95468,자료,4,1,867
95469,자료,5,1,867
95470,자료,6,4,867
95471,자료,7,5,867
95472,자료,8,5,867
95473,자료,9,1,867
95474,자료,10,2,867
95475,자료,11,4,867
95476,자료,12,2,867
95477,자료,13,5,867
95478,자료,14,2,867
95479,자료,15,4,867
95480,자료,16,4,867
95481,자료,17,2,867
95482,자료,18,5,867
95483,자료,19,2,867
95484,자료,20,4,867
95485,자료,21,1,867
95486,자료,22,3,867
95487,자료,23,1,867
95488,자료,24,3,867
95489,자료,25,5,867
95490,자료,26,2,867
95491,자료,27,3,867
95492,자료,28,5,867
95493,자료,29,2,867
95494,자료,30,5,867
95495,자료,31,4,867
95496,자료,32,4,867
95497,자료,33,1,867
95498,자료,34,1,867
95499,자료,35,3,867
95500,자료,36,5,867
95501,자료,37,5,867
95502,자료,38,1,867
95503,자료,39,5,867
95504,자료,40,3,867
95505,상황,1,1,867
95506,상황,2,5,867
95507,상황,3,4,867
95508,상황,4,5,867
95509,상황,5,3,867
95510,상황,6,4,867
95511,상황,7,2,867
95512,상황,8,4,867
95513,상황,9,4,867
95514,상황,10,4,867
95515,상황,11,3,867
95516,상황,12,4,867
95517,상황,13,3,867
95518,상황,14,3,867
95519,상황,15,2,867
95520,상황,16,3,867
95521,상황,17,1,867
95522,상황,18,4,867
95523,상황,19,1,867
95524,상황,20,3,867
95525,상황,21,3,867
95526,상황,22,1,867
95527,상황,23,5,867
95528,상황,24,3,867
95529,상황,25,1,867
95530,상황,26,4,867
95531,상황,27,2,867
95532,상황,28,4,867
95533,상황,29,2,867
95534,상황,30,3,867
95535,상황,31,2,867
95536,상황,32,3,867
95537,상황,33,5,867
95538,상황,34,3,867
95539,상황,35,1,867
95540,상황,36,4,867
95541,상황,37,5,867
95542,상황,38,2,867
95543,상황,39,5,867
95544,상황,40,2,867
95545,헌법,1,4,868
95546,헌법,2,3,868
95547,헌법,3,1,868
95548,헌법,4,4,868
95549,헌법,5,4,868
95550,헌법,6,2,868
95551,헌법,7,1,868
95552,헌법,8,4,868
95553,헌법,9,2,868
95554,헌법,10,1,868
95555,헌법,11,2,868
95556,헌법,12,2,868
95557,헌법,13,3,868
95558,헌법,14,1,868
95559,헌법,15,3,868
95560,헌법,16,3,868
95561,헌법,17,4,868
95562,헌법,18,4,868
95563,헌법,19,4,868
95564,헌법,20,3,868
95565,헌법,21,3,868
95566,헌법,22,3,868
95567,헌법,23,4,868
95568,헌법,24,1,868
95569,헌법,25,1,868
95570,언어,1,5,868
95571,언어,2,1,868
95572,언어,3,5,868
95573,언어,4,4,868
95574,언어,5,1,868
95575,언어,6,4,868
95576,언어,7,3,868
95577,언어,8,5,868
95578,언어,9,1,868
95579,언어,10,5,868
95580,언어,11,4,868
95581,언어,12,2,868
95582,언어,13,3,868
95583,언어,14,3,868
95584,언어,15,3,868
95585,언어,16,5,868
95586,언어,17,4,868
95587,언어,18,1,868
95588,언어,19,3,868
95589,언어,20,3,868
95590,언어,21,4,868
95591,언어,22,3,868
95592,언어,23,4,868
95593,언어,24,4,868
95594,언어,25,2,868
95595,언어,26,2,868
95596,언어,27,3,868
95597,언어,28,2,868
95598,언어,29,2,868
95599,언어,30,2,868
95600,언어,31,4,868
95601,언어,32,3,868
95602,언어,33,5,868
95603,언어,34,5,868
95604,언어,35,1,868
95605,언어,36,3,868
95606,언어,37,2,868
95607,언어,38,5,868
95608,언어,39,5,868
95609,언어,40,5,868
95610,자료,1,2,868
95611,자료,2,3,868
95612,자료,3,3,868
95613,자료,4,1,868
95614,자료,5,1,868
95615,자료,6,4,868
95616,자료,7,5,868
95617,자료,8,5,868
95618,자료,9,1,868
95619,자료,10,2,868
95620,자료,11,4,868
95621,자료,12,2,868
95622,자료,13,5,868
95623,자료,14,2,868
95624,자료,15,3,868
95625,자료,16,3,868
95626,자료,17,2,868
95627,자료,18,2,868
95628,자료,19,4,868
95629,자료,20,4,868
95630,자료,21,1,868
95631,자료,22,3,868
95632,자료,23,1,868
95633,자료,24,2,868
95634,자료,25,5,868
95635,자료,26,2,868
95636,자료,27,4,868
95637,자료,28,5,868
95638,자료,29,2,868
95639,자료,30,1,868
95640,자료,31,4,868
95641,자료,32,1,868
95642,자료,33,1,868
95643,자료,34,5,868
95644,자료,35,3,868
95645,자료,36,5,868
95646,자료,37,5,868
95647,자료,38,5,868
95648,자료,39,5,868
95649,자료,40,5,868
95650,상황,1,1,868
95651,상황,2,5,868
95652,상황,3,5,868
95653,상황,4,5,868
95654,상황,5,3,868
95655,상황,6,4,868
95656,상황,7,5,868
95657,상황,8,4,868
95658,상황,9,4,868
95659,상황,10,4,868
95660,상황,11,5,868
95661,상황,12,2,868
95662,상황,13,3,868
95663,상황,14,5,868
95664,상황,15,5,868
95665,상황,16,3,868
95666,상황,17,1,868
95667,상황,18,2,868
95668,상황,19,2,868
95669,상황,20,2,868
95670,상황,21,3,868
95671,상황,22,1,868
95672,상황,23,5,868
95673,상황,24,5,868
95674,상황,25,3,868
95675,상황,26,4,868
95676,상황,27,2,868
95677,상황,28,4,868
95678,상황,29,3,868
95679,상황,30,5,868
95680,상황,31,4,868
95681,상황,32,4,868
95682,상황,33,4,868
95683,상황,34,4,868
95684,상황,35,4,868
95685,상황,36,4,868
95686,상황,37,5,868
95687,상황,38,4,868
95688,상황,39,5,868
95689,상황,40,2,868
95690,헌법,1,1,750
95691,헌법,2,3,750
95692,헌법,3,1,750
95693,헌법,4,4,750
95694,헌법,5,4,750
95695,헌법,6,2,750
95696,헌법,7,1,750
95697,헌법,8,1,750
95698,헌법,9,4,750
95699,헌법,10,3,750
95700,헌법,11,2,750
95701,헌법,12,2,750
95702,헌법,13,3,750
95703,헌법,14,1,750
95704,헌법,15,3,750
95705,헌법,16,2,750
95706,헌법,17,4,750
95707,헌법,18,2,750
95708,헌법,19,4,750
95709,헌법,20,3,750
95710,헌법,21,3,750
95711,헌법,22,3,750
95712,헌법,23,2,750
95713,헌법,24,1,750
95714,헌법,25,1,750
95715,언어,1,5,750
95716,언어,2,1,750
95717,언어,3,5,750
95718,언어,4,4,750
95719,언어,5,1,750
95720,언어,6,3,750
95721,언어,7,3,750
95722,언어,8,5,750
95723,언어,9,1,750
95724,언어,10,2,750
95725,언어,11,4,750
95726,언어,12,5,750
95727,언어,13,2,750
95728,언어,14,4,750
95729,언어,15,2,750
95730,언어,16,5,750
95731,언어,17,4,750
95732,언어,18,3,750
95733,언어,19,4,750
95734,언어,20,3,750
95735,언어,21,4,750
95736,언어,22,3,750
95737,언어,23,4,750
95738,언어,24,4,750
95739,언어,25,5,750
95740,언어,26,1,750
95741,언어,27,3,750
95742,언어,28,3,750
95743,언어,29,2,750
95744,언어,30,5,750
95745,언어,31,4,750
95746,언어,32,3,750
95747,언어,33,4,750
95748,언어,34,1,750
95749,언어,35,3,750
95750,언어,36,3,750
95751,언어,37,3,750
95752,언어,38,3,750
95753,언어,39,3,750
95754,언어,40,3,750
95755,자료,1,2,750
95756,자료,2,3,750
95757,자료,3,1,750
95758,자료,4,1,750
95759,자료,5,1,750
95760,자료,6,4,750
95761,자료,7,2,750
95762,자료,8,5,750
95763,자료,9,1,750
95764,자료,10,2,750
95765,자료,11,4,750
95766,자료,12,2,750
95767,자료,13,5,750
95768,자료,14,2,750
95769,자료,15,4,750
95770,자료,16,4,750
95771,자료,17,3,750
95772,자료,18,5,750
95773,자료,19,2,750
95774,자료,20,4,750
95775,자료,21,1,750
95776,자료,22,3,750
95777,자료,23,3,750
95778,자료,24,5,750
95779,자료,25,5,750
95780,자료,26,3,750
95781,자료,27,4,750
95782,자료,28,5,750
95783,자료,29,2,750
95784,자료,30,1,750
95785,자료,31,4,750
95786,자료,32,3,750
95787,자료,33,3,750
95788,자료,34,3,750
95789,자료,35,3,750
95790,자료,36,3,750
95791,자료,37,3,750
95792,자료,38,3,750
95793,자료,39,3,750
95794,자료,40,3,750
95795,상황,1,1,750
95796,상황,2,5,750
95797,상황,3,5,750
95798,상황,4,5,750
95799,상황,5,3,750
95800,상황,6,4,750
95801,상황,7,2,750
95802,상황,8,4,750
95803,상황,9,4,750
95804,상황,10,4,750
95805,상황,11,2,750
95806,상황,12,1,750
95807,상황,13,5,750
95808,상황,14,3,750
95809,상황,15,2,750
95810,상황,16,3,750
95811,상황,17,1,750
95812,상황,18,2,750
95813,상황,19,4,750
95814,상황,20,1,750
95815,상황,21,3,750
95816,상황,22,1,750
95817,상황,23,5,750
95818,상황,24,3,750
95819,상황,25,1,750
95820,상황,26,4,750
95821,상황,27,2,750
95822,상황,28,4,750
95823,상황,29,2,750
95824,상황,30,3,750
95825,상황,31,2,750
95826,상황,32,3,750
95827,상황,33,3,750
95828,상황,34,3,750
95829,상황,35,3,750
95830,상황,36,3,750
95831,상황,37,3,750
95832,상황,38,3,750
95833,상황,39,3,750
95834,상황,40,3,750
95835,헌법,1,4,832
95836,헌법,2,3,832
95837,헌법,3,2,832
95838,헌법,4,4,832
95839,헌법,5,4,832
95840,헌법,6,1,832
95841,헌법,7,1,832
95842,헌법,8,1,832
95843,헌법,9,2,832
95844,헌법,10,3,832
95845,헌법,11,2,832
95846,헌법,12,2,832
95847,헌법,13,3,832
95848,헌법,14,1,832
95849,헌법,15,4,832
95850,헌법,16,3,832
95851,헌법,17,4,832
95852,헌법,18,1,832
95853,헌법,19,4,832
95854,헌법,20,1,832
95855,헌법,21,3,832
95856,헌법,22,3,832
95857,헌법,23,2,832
95858,헌법,24,1,832
95859,헌법,25,1,832
95860,언어,1,5,832
95861,언어,2,1,832
95862,언어,3,5,832
95863,언어,4,4,832
95864,언어,5,1,832
95865,언어,6,4,832
95866,언어,7,3,832
95867,언어,8,4,832
95868,언어,9,1,832
95869,언어,10,2,832
95870,언어,11,4,832
95871,언어,12,5,832
95872,언어,13,5,832
95873,언어,14,5,832
95874,언어,15,2,832
95875,언어,16,5,832
95876,언어,17,4,832
95877,언어,18,1,832
95878,언어,19,4,832
95879,언어,20,5,832
95880,언어,21,4,832
95881,언어,22,3,832
95882,언어,23,4,832
95883,언어,24,5,832
95884,언어,25,2,832
95885,언어,26,1,832
95886,언어,27,3,832
95887,언어,28,2,832
95888,언어,29,2,832
95889,언어,30,2,832
95890,언어,31,4,832
95891,언어,32,3,832
95892,언어,33,1,832
95893,언어,34,4,832
95894,언어,35,1,832
95895,언어,36,3,832
95896,언어,37,5,832
95897,언어,38,3,832
95898,언어,39,2,832
95899,언어,40,1,832
95900,자료,1,2,832
95901,자료,2,3,832
95902,자료,3,3,832
95903,자료,4,1,832
95904,자료,5,1,832
95905,자료,6,4,832
95906,자료,7,5,832
95907,자료,8,5,832
95908,자료,9,1,832
95909,자료,10,2,832
95910,자료,11,4,832
95911,자료,12,2,832
95912,자료,13,5,832
95913,자료,14,2,832
95914,자료,15,4,832
95915,자료,16,3,832
95916,자료,17,3,832
95917,자료,18,5,832
95918,자료,19,2,832
95919,자료,20,4,832
95920,자료,21,1,832
95921,자료,22,3,832
95922,자료,23,1,832
95923,자료,24,2,832
95924,자료,25,5,832
95925,자료,26,3,832
95926,자료,27,4,832
95927,자료,28,5,832
95928,자료,29,2,832
95929,자료,30,5,832
95930,자료,31,4,832
95931,자료,32,4,832
95932,자료,33,1,832
95933,자료,34,1,832
95934,자료,35,5,832
95935,자료,36,4,832
95936,자료,37,5,832
95937,자료,38,5,832
95938,자료,39,3,832
95939,자료,40,2,832
95940,상황,1,1,832
95941,상황,2,5,832
95942,상황,3,5,832
95943,상황,4,5,832
95944,상황,5,3,832
95945,상황,6,4,832
95946,상황,7,2,832
95947,상황,8,4,832
95948,상황,9,4,832
95949,상황,10,4,832
95950,상황,11,3,832
95951,상황,12,1,832
95952,상황,13,1,832
95953,상황,14,3,832
95954,상황,15,1,832
95955,상황,16,3,832
95956,상황,17,1,832
95957,상황,18,4,832
95958,상황,19,2,832
95959,상황,20,2,832
95960,상황,21,3,832
95961,상황,22,1,832
95962,상황,23,5,832
95963,상황,24,5,832
95964,상황,25,1,832
95965,상황,26,4,832
95966,상황,27,2,832
95967,상황,28,4,832
95968,상황,29,3,832
95969,상황,30,3,832
95970,상황,31,2,832
95971,상황,32,3,832
95972,상황,33,4,832
95973,상황,34,3,832
95974,상황,35,1,832
95975,상황,36,5,832
95976,상황,37,5,832
95977,상황,38,2,832
95978,상황,39,5,832
95979,상황,40,3,832
95980,헌법,1,4,869
95981,헌법,2,3,869
95982,헌법,3,2,869
95983,헌법,4,4,869
95984,헌법,5,4,869
95985,헌법,6,1,869
95986,헌법,7,1,869
95987,헌법,8,1,869
95988,헌법,9,2,869
95989,헌법,10,3,869
95990,헌법,11,2,869
95991,헌법,12,2,869
95992,헌법,13,3,869
95993,헌법,14,1,869
95994,헌법,15,3,869
95995,헌법,16,3,869
95996,헌법,17,4,869
95997,헌법,18,2,869
95998,헌법,19,2,869
95999,헌법,20,3,869
96000,헌법,21,4,869
96001,헌법,22,4,869
96002,헌법,23,1,869
96003,헌법,24,2,869
96004,헌법,25,2,869
96005,언어,1,5,869
96006,언어,2,1,869
96007,언어,3,5,869
96008,언어,4,4,869
96009,언어,5,1,869
96010,언어,6,4,869
96011,언어,7,3,869
96012,언어,8,5,869
96013,언어,9,1,869
96014,언어,10,2,869
96015,언어,11,4,869
96016,언어,12,5,869
96017,언어,13,2,869
96018,언어,14,5,869
96019,언어,15,2,869
96020,언어,16,5,869
96021,언어,17,4,869
96022,언어,18,3,869
96023,언어,19,4,869
96024,언어,20,3,869
96025,언어,21,4,869
96026,언어,22,3,869
96027,언어,23,4,869
96028,언어,24,2,869
96029,언어,25,2,869
96030,언어,26,1,869
96031,언어,27,3,869
96032,언어,28,2,869
96033,언어,29,2,869
96034,언어,30,2,869
96035,언어,31,4,869
96036,언어,32,3,869
96037,언어,33,3,869
96038,언어,34,4,869
96039,언어,35,1,869
96040,언어,36,2,869
96041,언어,37,2,869
96042,언어,38,2,869
96043,언어,39,2,869
96044,언어,40,2,869
96045,자료,1,2,869
96046,자료,2,3,869
96047,자료,3,3,869
96048,자료,4,1,869
96049,자료,5,1,869
96050,자료,6,4,869
96051,자료,7,5,869
96052,자료,8,5,869
96053,자료,9,1,869
96054,자료,10,2,869
96055,자료,11,4,869
96056,자료,12,2,869
96057,자료,13,5,869
96058,자료,14,2,869
96059,자료,15,4,869
96060,자료,16,4,869
96061,자료,17,3,869
96062,자료,18,5,869
96063,자료,19,2,869
96064,자료,20,4,869
96065,자료,21,1,869
96066,자료,22,3,869
96067,자료,23,1,869
96068,자료,24,3,869
96069,자료,25,5,869
96070,자료,26,1,869
96071,자료,27,1,869
96072,자료,28,1,869
96073,자료,29,1,869
96074,자료,30,1,869
96075,자료,31,5,869
96076,자료,32,5,869
96077,자료,33,5,869
96078,자료,34,5,869
96079,자료,35,5,869
96080,자료,36,1,869
96081,자료,37,1,869
96082,자료,38,1,869
96083,자료,39,1,869
96084,자료,40,1,869
96085,상황,1,1,869
96086,상황,2,5,869
96087,상황,3,5,869
96088,상황,4,5,869
96089,상황,5,3,869
96090,상황,6,4,869
